DateTime,Total
23/04/2020 13:30,119.3625
23/04/2020 13:45,117.8125
23/04/2020 14:00,117.6325
23/04/2020 14:15,117.7825
23/04/2020 14:30,117.085
23/04/2020 14:45,115.915
23/04/2020 15:00,114.4525
23/04/2020 15:15,112.5775
23/04/2020 15:30,110.0875
23/04/2020 15:45,107.4025
23/04/2020 16:00,104.0525
23/04/2020 16:15,101
23/04/2020 16:30,98.3925
23/04/2020 16:45,94.695
23/04/2020 17:00,91.7675
23/04/2020 17:15,87.5525
23/04/2020 17:30,82.6125
23/04/2020 17:45,75.595
23/04/2020 18:00,65.6125
23/04/2020 18:15,47.955
23/04/2020 18:30,44.71
23/04/2020 18:45,36.325
23/04/2020 19:00,29.5425
23/04/2020 19:15,21.5025
23/04/2020 19:30,19.96
23/04/2020 19:45,12.7325
23/04/2020 20:00,9.5525
23/04/2020 20:15,5.8675
23/04/2020 20:30,3.0825
23/04/2020 20:45,0.5475
23/04/2020 21:00,0
23/04/2020 21:15,0
23/04/2020 21:30,0
23/04/2020 21:45,0
23/04/2020 22:00,0
23/04/2020 22:15,0
23/04/2020 22:30,0
23/04/2020 22:45,0
23/04/2020 23:00,0
23/04/2020 23:15,0
23/04/2020 23:30,0
23/04/2020 23:45,0
24/04/2020 00:00,0
24/04/2020 00:15,0
24/04/2020 00:30,0
24/04/2020 00:45,0
24/04/2020 01:00,0
24/04/2020 01:15,0
24/04/2020 01:30,0
24/04/2020 01:45,0
24/04/2020 02:00,0
24/04/2020 02:15,0
24/04/2020 02:30,0
24/04/2020 02:45,0
24/04/2020 03:00,0
24/04/2020 03:15,0
24/04/2020 03:30,0
24/04/2020 03:45,0
24/04/2020 04:00,0
24/04/2020 04:15,0
24/04/2020 04:30,0
24/04/2020 04:45,0
24/04/2020 05:00,0
24/04/2020 05:15,0
24/04/2020 05:30,0
24/04/2020 05:45,0
24/04/2020 06:00,0
24/04/2020 06:15,0.0625
24/04/2020 06:30,1.415
24/04/2020 06:45,4.84
24/04/2020 07:00,9.19
24/04/2020 07:15,12.5225
24/04/2020 07:30,13.885
24/04/2020 07:45,22.0475
24/04/2020 08:00,36.105
24/04/2020 08:15,43.3275
24/04/2020 08:30,50.185
24/04/2020 08:45,58.195
24/04/2020 09:00,62.585
24/04/2020 09:15,69.61
24/04/2020 09:30,72.7175
24/04/2020 09:45,78.84
24/04/2020 10:00,86.65
24/04/2020 10:15,94.72
24/04/2020 10:30,99.5675
24/04/2020 10:45,102.985
24/04/2020 11:00,107.995
24/04/2020 11:15,111.5925
24/04/2020 11:30,114.2225
24/04/2020 11:45,115.9
24/04/2020 12:00,116.4275
24/04/2020 12:15,120.2325
24/04/2020 12:30,122.2725
24/04/2020 12:45,122.33
24/04/2020 13:00,123.4975
24/04/2020 13:15,117.9925
24/04/2020 13:30,119.2475
24/04/2020 13:45,117.5675
24/04/2020 14:00,120.055
24/04/2020 14:15,124.5725
24/04/2020 14:30,121.515
24/04/2020 14:45,120.87
24/04/2020 15:00,118.0375
24/04/2020 15:15,124.4525
24/04/2020 15:30,126.5675
24/04/2020 15:45,118.8725
24/04/2020 16:00,106.2175
24/04/2020 16:15,108.3925
24/04/2020 16:30,102.2275
24/04/2020 16:45,96.9075
24/04/2020 17:00,93.0425
24/04/2020 17:15,91.9325
24/04/2020 17:30,87.285
24/04/2020 17:45,75.5275
24/04/2020 18:00,75.0025
24/04/2020 18:15,66.9075
24/04/2020 18:30,57.8175
24/04/2020 18:45,48.785
24/04/2020 19:00,40.3575
24/04/2020 19:15,32.11
24/04/2020 19:30,24.4175
24/04/2020 19:45,16.18
24/04/2020 20:00,9.4925
24/04/2020 20:15,5.295
24/04/2020 20:30,2.5725
24/04/2020 20:45,0.815
24/04/2020 21:00,0.0625
24/04/2020 21:15,0
24/04/2020 21:30,0
24/04/2020 21:45,0
24/04/2020 22:00,0
24/04/2020 22:15,0
24/04/2020 22:30,0
24/04/2020 22:45,0
24/04/2020 23:00,0
24/04/2020 23:15,0
24/04/2020 23:30,0
24/04/2020 23:45,0
25/04/2020 00:00,0
25/04/2020 00:15,0
25/04/2020 00:30,0
25/04/2020 00:45,0
25/04/2020 01:00,0
25/04/2020 01:15,0
25/04/2020 01:30,0
25/04/2020 01:45,0
25/04/2020 02:00,0
25/04/2020 02:15,0
25/04/2020 02:30,0
25/04/2020 02:45,0
25/04/2020 03:00,0
25/04/2020 03:15,0
25/04/2020 03:30,0
25/04/2020 03:45,0
25/04/2020 04:00,0
25/04/2020 04:15,0
25/04/2020 04:30,0
25/04/2020 04:45,0
25/04/2020 05:00,0
25/04/2020 05:15,0
25/04/2020 05:30,0
25/04/2020 05:45,0
25/04/2020 06:00,0
25/04/2020 06:15,0
25/04/2020 06:30,0.4575
25/04/2020 06:45,1.6075
25/04/2020 07:00,2.3875
25/04/2020 07:15,4.8525
25/04/2020 07:30,9.195
25/04/2020 07:45,16.095
25/04/2020 08:00,16.9875
25/04/2020 08:15,24.495
25/04/2020 08:30,24.295
25/04/2020 08:45,27.0925
25/04/2020 09:00,30.6375
25/04/2020 09:15,34.0275
25/04/2020 09:30,38.115
25/04/2020 09:45,35.42
25/04/2020 10:00,35.74
25/04/2020 10:15,37.7575
25/04/2020 10:30,39.8225
25/04/2020 10:45,38.765
25/04/2020 11:00,35.825
25/04/2020 11:15,34.0425
25/04/2020 11:30,42.7975
25/04/2020 11:45,49.5725
25/04/2020 12:00,56.7225
25/04/2020 12:15,53.22
25/04/2020 12:30,55.0075
25/04/2020 12:45,69.02
25/04/2020 13:00,78.95
25/04/2020 13:15,93.4575
25/04/2020 13:30,93.98
25/04/2020 13:45,88.7325
25/04/2020 14:00,86.5675
25/04/2020 14:15,96.8825
25/04/2020 14:30,108.4225
25/04/2020 14:45,94.8525
25/04/2020 15:00,115.7925
25/04/2020 15:15,117.185
25/04/2020 15:30,116.4175
25/04/2020 15:45,113.7675
25/04/2020 16:00,111.1975
25/04/2020 16:15,108.1075
25/04/2020 16:30,104.835
25/04/2020 16:45,101.4375
25/04/2020 17:00,97.3625
25/04/2020 17:15,93.3175
25/04/2020 17:30,88.79
25/04/2020 17:45,82.6925
25/04/2020 18:00,74.405
25/04/2020 18:15,66.1525
25/04/2020 18:30,57.52
25/04/2020 18:45,49.185
25/04/2020 19:00,40.525
25/04/2020 19:15,32.105
25/04/2020 19:30,24.3525
25/04/2020 19:45,17.4875
25/04/2020 20:00,11.4025
25/04/2020 20:15,6.4975
25/04/2020 20:30,2.9225
25/04/2020 20:45,0.975
25/04/2020 21:00,0.075
25/04/2020 21:15,0
25/04/2020 21:30,0
25/04/2020 21:45,0
25/04/2020 22:00,0
25/04/2020 22:15,0
25/04/2020 22:30,0
25/04/2020 22:45,0
25/04/2020 23:00,0
25/04/2020 23:15,0
25/04/2020 23:30,0
25/04/2020 23:45,0
26/04/2020 00:00,0
26/04/2020 00:15,0
26/04/2020 00:30,0
26/04/2020 00:45,0
26/04/2020 01:00,0
26/04/2020 01:15,0
26/04/2020 01:30,0
26/04/2020 01:45,0
26/04/2020 02:00,0
26/04/2020 02:15,0
26/04/2020 02:30,0
26/04/2020 02:45,0
26/04/2020 03:00,0
26/04/2020 03:15,0
26/04/2020 03:30,0
26/04/2020 03:45,0
26/04/2020 04:00,0
26/04/2020 04:15,0
26/04/2020 04:30,0
26/04/2020 04:45,0
26/04/2020 05:00,0
26/04/2020 05:15,0
26/04/2020 05:30,0
26/04/2020 05:45,0
26/04/2020 06:00,0.025
26/04/2020 06:15,0.5475
26/04/2020 06:30,2.1375
26/04/2020 06:45,4.355
26/04/2020 07:00,6.9575
26/04/2020 07:15,11.8125
26/04/2020 07:30,19.055
26/04/2020 07:45,28.2175
26/04/2020 08:00,36.2
26/04/2020 08:15,40.2125
26/04/2020 08:30,32.0375
26/04/2020 08:45,34.435
26/04/2020 09:00,39.425
26/04/2020 09:15,40.1675
26/04/2020 09:30,42.3175
26/04/2020 09:45,49.6175
26/04/2020 10:00,67.735
26/04/2020 10:15,107.2325
26/04/2020 10:30,109.32
26/04/2020 10:45,93.415
26/04/2020 11:00,87.8125
26/04/2020 11:15,103.47
26/04/2020 11:30,114.36
26/04/2020 11:45,115.8675
26/04/2020 12:00,117.525
26/04/2020 12:15,119.105
26/04/2020 12:30,120.6375
26/04/2020 12:45,121.6675
26/04/2020 13:00,122.135
26/04/2020 13:15,123
26/04/2020 13:30,122.925
26/04/2020 13:45,123.65
26/04/2020 14:00,123.2025
26/04/2020 14:15,122.8375
26/04/2020 14:30,121.465
26/04/2020 14:45,120.5675
26/04/2020 15:00,119.1975
26/04/2020 15:15,116.9825
26/04/2020 15:30,114.82
26/04/2020 15:45,112.5025
26/04/2020 16:00,109.9225
26/04/2020 16:15,106.86
26/04/2020 16:30,103.9
26/04/2020 16:45,100.245
26/04/2020 17:00,96.5975
26/04/2020 17:15,92.8225
26/04/2020 17:30,88.4475
26/04/2020 17:45,82.0125
26/04/2020 18:00,73.7725
26/04/2020 18:15,65.53
26/04/2020 18:30,57.165
26/04/2020 18:45,48.88
26/04/2020 19:00,40.5
26/04/2020 19:15,32.4575
26/04/2020 19:30,24.8175
26/04/2020 19:45,17.9525
26/04/2020 20:00,12.13
26/04/2020 20:15,7.0075
26/04/2020 20:30,3.0425
26/04/2020 20:45,1.0775
26/04/2020 21:00,0.12
26/04/2020 21:15,0
26/04/2020 21:30,0
26/04/2020 21:45,0
26/04/2020 22:00,0
26/04/2020 22:15,0
26/04/2020 22:30,0
26/04/2020 22:45,0
26/04/2020 23:00,0
26/04/2020 23:15,0
26/04/2020 23:30,0
26/04/2020 23:45,0
27/04/2020 00:00,0
27/04/2020 00:15,0
27/04/2020 00:30,0
27/04/2020 00:45,0
27/04/2020 01:00,0
27/04/2020 01:15,0
27/04/2020 01:30,0
27/04/2020 01:45,0
27/04/2020 02:00,0
27/04/2020 02:15,0
27/04/2020 02:30,0
27/04/2020 02:45,0
27/04/2020 03:00,0
27/04/2020 03:15,0
27/04/2020 03:30,0
27/04/2020 03:45,0
27/04/2020 04:00,0
27/04/2020 04:15,0
27/04/2020 04:30,0
27/04/2020 04:45,0
27/04/2020 05:00,0
27/04/2020 05:15,0
27/04/2020 05:30,0
27/04/2020 05:45,0
27/04/2020 06:00,0
27/04/2020 06:15,0.4575
27/04/2020 06:30,1.32
27/04/2020 06:45,3.115
27/04/2020 07:00,5.505
27/04/2020 07:15,11.17
27/04/2020 07:30,12.7725
27/04/2020 07:45,25.1375
27/04/2020 08:00,34.3325
27/04/2020 08:15,43.1925
27/04/2020 08:30,51.12
27/04/2020 08:45,58.8525
27/04/2020 09:00,66.0475
27/04/2020 09:15,71.4925
27/04/2020 09:30,76.3175
27/04/2020 09:45,82.9
27/04/2020 10:00,90.505
27/04/2020 10:15,96.7225
27/04/2020 10:30,100.8775
27/04/2020 10:45,104.1275
27/04/2020 11:00,107.2975
27/04/2020 11:15,109.4175
27/04/2020 11:30,111.6425
27/04/2020 11:45,113.555
27/04/2020 12:00,115.7075
27/04/2020 12:15,116.655
27/04/2020 12:30,117.895
27/04/2020 12:45,121.6075
27/04/2020 13:00,122.5225
27/04/2020 13:15,120.96
27/04/2020 13:30,121.78
27/04/2020 13:45,121.7625
27/04/2020 14:00,121.6425
27/04/2020 14:15,121.8175
27/04/2020 14:30,121.4125
27/04/2020 14:45,116.72
27/04/2020 15:00,116.04
27/04/2020 15:15,113.015
27/04/2020 15:30,113.1725
27/04/2020 15:45,106.91
27/04/2020 16:00,100.6275
27/04/2020 16:15,105.2075
27/04/2020 16:30,99.495
27/04/2020 16:45,93.5425
27/04/2020 17:00,74.0975
27/04/2020 17:15,76.08
27/04/2020 17:30,82.8225
27/04/2020 17:45,85.495
27/04/2020 18:00,75.7975
27/04/2020 18:15,67.8625
27/04/2020 18:30,46.2325
27/04/2020 18:45,40.87
27/04/2020 19:00,22.16
27/04/2020 19:15,23.035
27/04/2020 19:30,21.7975
27/04/2020 19:45,14.1075
27/04/2020 20:00,8.9925
27/04/2020 20:15,4.1625
27/04/2020 20:30,2.815
27/04/2020 20:45,0.7775
27/04/2020 21:00,0.0625
27/04/2020 21:15,0
27/04/2020 21:30,0
27/04/2020 21:45,0
27/04/2020 22:00,0
27/04/2020 22:15,0
27/04/2020 22:30,0
27/04/2020 22:45,0
27/04/2020 23:00,0
27/04/2020 23:15,0
27/04/2020 23:30,0
27/04/2020 23:45,0
28/04/2020 00:00,0
28/04/2020 00:15,0
28/04/2020 00:30,0
28/04/2020 00:45,0
28/04/2020 01:00,0
28/04/2020 01:15,0
28/04/2020 01:30,0
28/04/2020 01:45,0
28/04/2020 02:00,0
28/04/2020 02:15,0
28/04/2020 02:30,0
28/04/2020 02:45,0
28/04/2020 03:00,0
28/04/2020 03:15,0
28/04/2020 03:30,0
28/04/2020 03:45,0
28/04/2020 04:00,0
28/04/2020 04:15,0
28/04/2020 04:30,0
28/04/2020 04:45,0
28/04/2020 05:00,0
28/04/2020 05:15,0
28/04/2020 05:30,0
28/04/2020 05:45,0
28/04/2020 06:00,0
28/04/2020 06:15,0.0375
28/04/2020 06:30,0.2525
28/04/2020 06:45,0.7525
28/04/2020 07:00,0.7775
28/04/2020 07:15,1.065
28/04/2020 07:30,1.69
28/04/2020 07:45,1.6325
28/04/2020 08:00,3.14
28/04/2020 08:15,3.965
28/04/2020 08:30,5.4475
28/04/2020 08:45,10.0975
28/04/2020 09:00,28.5575
28/04/2020 09:15,18.145
28/04/2020 09:30,11.3675
28/04/2020 09:45,15.3525
28/04/2020 10:00,12.6025
28/04/2020 10:15,13.4075
28/04/2020 10:30,23.47
28/04/2020 10:45,16.6325
28/04/2020 11:00,16.37
28/04/2020 11:15,20.76
28/04/2020 11:30,26.885
28/04/2020 11:45,26.565
28/04/2020 12:00,43.5375
28/04/2020 12:15,37.64
28/04/2020 12:30,19.9125
28/04/2020 12:45,24.8025
28/04/2020 13:00,18.2225
28/04/2020 13:15,19.6625
28/04/2020 13:30,24.5175
28/04/2020 13:45,24.41
28/04/2020 14:00,25.7525
28/04/2020 14:15,27.625
28/04/2020 14:30,24.23
28/04/2020 14:45,11.8625
28/04/2020 15:00,11.03
28/04/2020 15:15,24.5275
28/04/2020 15:30,25.6775
28/04/2020 15:45,23.0175
28/04/2020 16:00,14.2775
28/04/2020 16:15,9.44
28/04/2020 16:30,9.7925
28/04/2020 16:45,8.6975
28/04/2020 17:00,6.1425
28/04/2020 17:15,4.0675
28/04/2020 17:30,6.6875
28/04/2020 17:45,8.575
28/04/2020 18:00,11.6075
28/04/2020 18:15,15.1875
28/04/2020 18:30,10.205
28/04/2020 18:45,4.7175
28/04/2020 19:00,1.6175
28/04/2020 19:15,1.4475
28/04/2020 19:30,1.615
28/04/2020 19:45,1.0275
28/04/2020 20:00,1.71
28/04/2020 20:15,0.4575
28/04/2020 20:30,0.2725
28/04/2020 20:45,0.1125
28/04/2020 21:00,0
28/04/2020 21:15,0
28/04/2020 21:30,0
28/04/2020 21:45,0
28/04/2020 22:00,0
28/04/2020 22:15,0
28/04/2020 22:30,0
28/04/2020 22:45,0
28/04/2020 23:00,0
28/04/2020 23:15,0
28/04/2020 23:30,0
28/04/2020 23:45,0
29/04/2020 00:00,0
29/04/2020 00:15,0
29/04/2020 00:30,0
29/04/2020 00:45,0
29/04/2020 01:00,0
29/04/2020 01:15,0
29/04/2020 01:30,0
29/04/2020 01:45,0
29/04/2020 02:00,0
29/04/2020 02:15,0
29/04/2020 02:30,0
29/04/2020 02:45,0
29/04/2020 03:00,0
29/04/2020 03:15,0
29/04/2020 03:30,0
29/04/2020 03:45,0
29/04/2020 04:00,0
29/04/2020 04:15,0
29/04/2020 04:30,0
29/04/2020 04:45,0
29/04/2020 05:00,0
29/04/2020 05:15,0
29/04/2020 05:30,0
29/04/2020 05:45,0
29/04/2020 06:00,0
29/04/2020 06:15,0.1775
29/04/2020 06:30,1.39
29/04/2020 06:45,2.7525
29/04/2020 07:00,4.2475
29/04/2020 07:15,7.9025
29/04/2020 07:30,11.835
29/04/2020 07:45,14.795
29/04/2020 08:00,16.7475
29/04/2020 08:15,21.485
29/04/2020 08:30,16.0075
29/04/2020 08:45,15.98
29/04/2020 09:00,11.09
29/04/2020 09:15,16.3175
29/04/2020 09:30,17.1675
29/04/2020 09:45,17.775
29/04/2020 10:00,23.2725
29/04/2020 10:15,37.16
29/04/2020 10:30,19.3625
29/04/2020 10:45,30.1225
29/04/2020 11:00,28.33
29/04/2020 11:15,26.835
29/04/2020 11:30,52.4725
29/04/2020 11:45,57.2675
29/04/2020 12:00,55.35
29/04/2020 12:15,82.35
29/04/2020 12:30,71.9625
29/04/2020 12:45,87.99
29/04/2020 13:00,84.5575
29/04/2020 13:15,109.2475
29/04/2020 13:30,113.0775
29/04/2020 13:45,104.23
29/04/2020 14:00,98.105
29/04/2020 14:15,124.955
29/04/2020 14:30,113.26
29/04/2020 14:45,103.7875
29/04/2020 15:00,108.855
29/04/2020 15:15,97.96
29/04/2020 15:30,74.765
29/04/2020 15:45,114.82
29/04/2020 16:00,104.0025
29/04/2020 16:15,80.1075
29/04/2020 16:30,80.7175
29/04/2020 16:45,66.6075
29/04/2020 17:00,53.6975
29/04/2020 17:15,30.555
29/04/2020 17:30,15.21
29/04/2020 17:45,11.7025
29/04/2020 18:00,7.1
29/04/2020 18:15,7.835
29/04/2020 18:30,10.5875
29/04/2020 18:45,10.9125
29/04/2020 19:00,4.33
29/04/2020 19:15,10.3475
29/04/2020 19:30,10.09
29/04/2020 19:45,6.52
29/04/2020 20:00,2.5225
29/04/2020 20:15,1.3525
29/04/2020 20:30,1.09
29/04/2020 20:45,0.1
29/04/2020 21:00,0
29/04/2020 21:15,0
29/04/2020 21:30,0
29/04/2020 21:45,0
29/04/2020 22:00,0
29/04/2020 22:15,0
29/04/2020 22:30,0
29/04/2020 22:45,0
29/04/2020 23:00,0
29/04/2020 23:15,0
29/04/2020 23:30,0
29/04/2020 23:45,0
30/04/2020 00:00,0
30/04/2020 00:15,0
30/04/2020 00:30,0
30/04/2020 00:45,0
30/04/2020 01:00,0
30/04/2020 01:15,0
30/04/2020 01:30,0
30/04/2020 01:45,0
30/04/2020 02:00,0
30/04/2020 02:15,0
30/04/2020 02:30,0
30/04/2020 02:45,0
30/04/2020 03:00,0
30/04/2020 03:15,0
30/04/2020 03:30,0
30/04/2020 03:45,0
30/04/2020 04:00,0
30/04/2020 04:15,0
30/04/2020 04:30,0
30/04/2020 04:45,0
30/04/2020 05:00,0
30/04/2020 05:15,0
30/04/2020 05:30,0
30/04/2020 05:45,0
30/04/2020 06:00,0
30/04/2020 06:15,0.0375
30/04/2020 06:30,0.535
30/04/2020 06:45,1.4475
30/04/2020 07:00,1.2375
30/04/2020 07:15,3.705
30/04/2020 07:30,11.89
30/04/2020 07:45,15.7275
30/04/2020 08:00,21.28
30/04/2020 08:15,50.565
30/04/2020 08:30,47.455
30/04/2020 08:45,67.4425
30/04/2020 09:00,63.2475
30/04/2020 09:15,57.645
30/04/2020 09:30,72.4625
30/04/2020 09:45,64.185
30/04/2020 10:00,68.875
30/04/2020 10:15,48.075
30/04/2020 10:30,75.43
30/04/2020 10:45,56.8975
30/04/2020 11:00,91.745
30/04/2020 11:15,71.675
30/04/2020 11:30,85.105
30/04/2020 11:45,83.5475
30/04/2020 12:00,98.11
30/04/2020 12:15,84.7475
30/04/2020 12:30,111.445
30/04/2020 12:45,92.68
30/04/2020 13:00,115.2225
30/04/2020 13:15,113.8225
30/04/2020 13:30,89.1525
30/04/2020 13:45,88.36
30/04/2020 14:00,90.695
30/04/2020 14:15,114.6775
30/04/2020 14:30,110.1125
30/04/2020 14:45,110.8575
30/04/2020 15:00,81.545
30/04/2020 15:15,79.985
30/04/2020 15:30,99.4425
30/04/2020 15:45,104.635
30/04/2020 16:00,86.3225
30/04/2020 16:15,72.315
30/04/2020 16:30,92.4575
30/04/2020 16:45,97.7175
30/04/2020 17:00,72.7
30/04/2020 17:15,90.3775
30/04/2020 17:30,59.5325
30/04/2020 17:45,63.1625
30/04/2020 18:00,12.9225
30/04/2020 18:15,11.655
30/04/2020 18:30,65.1325
30/04/2020 18:45,36.715
30/04/2020 19:00,15.935
30/04/2020 19:15,9.625
30/04/2020 19:30,12.7925
30/04/2020 19:45,5.1525
30/04/2020 20:00,0.6575
30/04/2020 20:15,0.025
30/04/2020 20:30,1.6575
30/04/2020 20:45,0.8475
30/04/2020 21:00,0.0875
30/04/2020 21:15,0
30/04/2020 21:30,0
30/04/2020 21:45,0
30/04/2020 22:00,0
30/04/2020 22:15,0
30/04/2020 22:30,0
30/04/2020 22:45,0
30/04/2020 23:00,0
30/04/2020 23:15,0
30/04/2020 23:30,0
30/04/2020 23:45,0
